1219	733	Idilio (Felchlin)	Switzerland	2011	Venezuela	Porcelana, Zulia	74.0	3.0	B,S,C	creamy, nutty, delicate fruit	4.0	data from Kaggle
1220	737	Idilio (Felchlin)	Switzerland	2011	Venezuela	Carenero Superior, Urrutia, Barlovento	70.0	3.0	B,S,C	creamy, nutty, fruity	4.0	data from Kaggle
1221	737	Idilio (Felchlin)	Switzerland	2011	Venezuela	Coopertiva Amazona w/ nibs	72.0	3.0	B,S,C	peanut, coffee, cocoa, bread	4.0	data from Kaggle
1222	737	Idilio (Felchlin)	Switzerland	2011	Venezuela	Sur del Lago, Amiari Meridena, Zulia, w/ nibs	72.0	3.0	B,S,C	creamy, nutty, earthy	4.0	data from Kaggle
1223	1085	Idilio (Felchlin)	Switzerland	2013	Venezuela	Chuao, (Choroni, Ven.)	72.0	3.0	B,S,C	fatty, rich, berry notes	3.75	data from Kaggle
1224	1788	Indah	India	2016	India	India (south)	61.0	4.0	B,S,C,L	sour, sweet, rubber	2.5	data from Kaggle
1225	1255	Indi	U.S.A.	2014	Honduras	Honduras	77.0	3.0	B,S,C	buttery, intense, spice, roasty	3.0	data from Kaggle
1226	2008	Indi	U.S.A.	2017	Vietnam	Lam Dong	72.0	3.0	B,S,C	molasses, roasty	3.25	data from Kaggle
1227	943	iQ Chocolate	Scotland	2012	Peru	Satipo region, white label	72.0	4.0	B,S*,C,L	very sandy, sweet, spicy	2.75	data from Kaggle
1228	943	iQ Chocolate	Scotland	2012	Peru	black label	72.0	4.0	B,S*,C,L	sandy, caramel	3.0	data from Kaggle
1229	1279	Isidro	U.S.A.	2014	Peru	Peru, batch 25	72.0	2.0	B,S	off notes, pungent	2.25	data from Kaggle
1230	1279	Isidro	U.S.A.	2014	Belize	Belize, batch 26	72.0	2.0	B,S	mild metallic, spice, tea	3.25	data from Kaggle
1231	1279	Isidro	U.S.A.	2014	Dominican Republic	Dominican Republic, batch 30	72.0	2.0	B,S	roasty, nutty, spicy	3.25	data from Kaggle
1232	1275	Isidro	U.S.A.	2014	Madagascar	Madagascar, batch 27	72.0	2.0	B,S	intense, tart, earthy	3.5	data from Kaggle
1233	2250	Islands Chocolate	St.Vincent-Grenadines	2018	St.Vincent-Grenadines	Perseverance E.	72.0	4.0	B,S,C,L	woody, meaty, vegetal	2.75	data from Kaggle
1234	1546	Izard	U.S.A.	2015	Dominican Republic	Elvesia P., Batch 32	70.0	2.0	B,S	intense, molasses, fruit	2.75	data from Kaggle
1235	1542	Izard	U.S.A.	2015	Belize	Maya Mountain, Toledo, Batch 29	70.0	2.0	B,S	intense, cherry, rich, metallic	3.5	data from Kaggle
1236	5	Jacque Torres	U.S.A.	2006	Ghana	Trinatario Treasure	71.0	5.0	B,S,C,V,L	gritty, unrefined, off notes	2.0	data from Kaggle
1237	2146	Jean Marie Auboine	U.S.A.	2018	Venezuela	Venezuela, batch 107	72.0	3.0	B,S,C	sandy, sweet	3.25	data from Kaggle
1238	1976	Johnny Iuzzini	U.S.A.	2017	Jamaica	Mount Pleasant	67.0	4.0	B,S,C,L	candy like, sweet, dairy	3.0	data from Kaggle
1239	1976	Johnny Iuzzini	U.S.A.	2017	Peru	San Martin, Oro Verde	75.0	4.0	B,S,C,L	floral, tobacco, candied	3.0	data from Kaggle
1240	1972	Johnny Iuzzini	U.S.A.	2017	Venezuela	Ocumare, Cuyagua	72.0	3.0	B,S,C	dairy, nutty, butterscotch	3.5	data from Kaggle
1241	1976	Johnny Iuzzini	U.S.A.	2017	Vietnam	Tien Giang, Mekong Delta	65.0	4.0	B,S,C,L	sweet, fruity, vanilla	3.5	data from Kaggle
1242	1980	Johnny Iuzzini	U.S.A.	2017	Ecuador	Camino Verde P.	70.0	4.0	B,S,C,L	floral, bourbon, salt	3.5	data from Kaggle
1243	2008	Johnny Iuzzini	U.S.A.	2017	Madagascar	Sambirano Valley, Batch 7	68.0	5.0	B,S,C,V,L	vanilla, gateway	3.5	data from Kaggle
1244	2008	Johnny Iuzzini	U.S.A.	2017	Ecuador	Costa Esmeralda, Batch 30	78.0	4.0	B,S,C,L	full bodied, floral	3.75	data from Kaggle
1245	2100	Johnny Iuzzini	U.S.A.	2018	India	Anamalai, batch 8	66.0	4.0	B,S,C,L	gritty, coffee, sweet, hammy	3.0	data from Kaggle
1246	2104	Johnny Iuzzini	U.S.A.	2018	Colombia	Tumaco, batch 2	73.0	4.0	B,S,C,L	complex, bold, gritty	3.25	data from Kaggle
1247	2104	Johnny Iuzzini	U.S.A.	2018	Trinidad	Tabaquite, batch 12	80.0	4.0	B,S,C,L	bold, spice, sour fruit, gritty	3.25	data from Kaggle
1248	1534	Jordis	Czech Republic	2015	Madagascar	Madagascar	63.0	2.0	B,S	off note, vanilla, basic cocoa	2.75	data from Kaggle
1249	2458	Jordis	Czech Republic	2020	Venezuela	Chuao	75.0	3.0	B,S,C	harsh, burnt nuts, powdery	2.75	data from Kaggle
1250	2218	Kad Kokoa	Thailand	2018	Thailand	Chumphon	70.0	3.0	B,S,C	floral, earthy, grassy	3.0	data from Kaggle
1251	2214	Kad Kokoa	Thailand	2018	Thailand	Chantaburi	70.0	3.0	B,S,C	nutty, cocoa, sour veggie	3.5	data from Kaggle
1252	2218	Kad Kokoa	Thailand	2018	Thailand	Chiang Mai	70.0	3.0	B,S,C	herbal, tea-like	3.5	data from Kaggle
1253	2218	Kad Kokoa	Thailand	2018	Thailand	Prachuap Khiri Khan	70.0	3.0	B,S,C	brownie	3.75	data from Kaggle
1254	1069	Kah Kow	Dominican Republic	2013	Dominican Republic	Rizek Cacao, Domin. Rep.	82.0	5.0	B,S,C,V,L	nutty, sour milk, off note	3.0	data from Kaggle
1255	1069	Kah Kow	Dominican Republic	2013	Dominican Republic	Rizek Cacao, Domin. Rep.	55.0	5.0	B,S,C,V,L	very sweet, basic cocoa	3.25	data from Kaggle
1256	1073	Kah Kow	Dominican Republic	2013	Dominican Republic	Rizek Cacao, Domin. Rep.	62.0	5.0	B,S,C,V,L	candy-like, peanut butter	3.25	data from Kaggle
1257	1061	Kah Kow	Dominican Republic	2013	Dominican Republic	Rizek Cacao, Cibao Valley, Rizek	70.0	5.0	B,S,C,V,L	raisins, prunes	3.5	data from Kaggle
1258	2498	Kah Kow	U.S.A.	2020	Dominican Republic	Tireo, Rizek Historical Selection, single estate	68.0	4.0	B,S,C,L	rich cocoa, dried fruit, roasty	3.75	data from Kaggle
1259	2498	Kah Kow	U.S.A.	2020	Dominican Republic	La Magdalena, Rizek Historical S., single estate	70.0	3.0	B,S,C	light color, nutty, caramel	3.75	data from Kaggle
1260	2502	Kah Kow	U.S.A.	2020	Dominican Republic	West Indian, Rizek Historical S.	67.0	4.0	B,S,C,L	banana, fall spices, earthy	3.75	data from Kaggle
1261	2394	Kah Kow - USA	Dominican Republic	2019	Dominican Republic	El Antiguo (Monet Plata & Duarte )	70.0	3.0	B,S,C	sandy, sweet, acidic	3.0	data from Kaggle
1262	2454	Kah Kow - USA	U.S.A.	2019	Dominican Republic	El Valle, Collection 01, Rizek	72.0	4.0	B,S,C,L	creamy, black tea, vegetal	3.0	data from Kaggle
1263	2390	Kah Kow - USA	Dominican Republic	2019	Dominican Republic	Mata Larga	71.5	3.0	B,S,C	creamy, balanced, fig, cocoa	3.5	data from Kaggle
1264	2422	Kah Kow - USA	Dominican Republic	2019	Dominican Republic	Dominican Nacional, Collection 01	68.0	4.0	B,S,C,L	creamy, floral, dried fruit	3.75	data from Kaggle
1265	2454	Kah Kow - USA	U.S.A.	2019	Dominican Republic	Los Bejucos, Collection 01, Rizek	65.0	4.0	B,S,C,L	creamy, distinct, dried fruit	3.75	data from Kaggle
1266	2338	Kaitxo	Spain	2019	Nicaragua	San Juan Coop, El Castillero	75.0	3.0	B,S,C	spicy, tobacco	3.0	data from Kaggle
1267	2338	Kaitxo	Spain	2019	Peru	Chulucanas, Piura, Cesar Vallejo-farmer	75.0	3.0	B,S,C	muted, grapes, astringent	3.0	data from Kaggle
1268	2334	Kaitxo	Spain	2019	Tanzania	Morogoro, Kamili, Kilombero Valley, batch 13	75.0	3.0	B,S,C	base cocoa, fruit, fatty	3.25	data from Kaggle
1269	387	Kakao	Germany	2009	Vanuatu	Vanuatu	65.0	\N	\N	cocoa, strong distinct spice	3.75	data from Kaggle
1270	837	Kakao	Germany	2012	Peru	Peru	64.0	\N	\N	chewy, vanilla, metallic	2.5	data from Kaggle
1271	248	Kallari (Ecuatoriana)	Ecuador	2008	Ecuador	Diego/ original micro	85.0	4.0	B,S,C,V	crumbly, vanilla, bitter	2.5	data from Kaggle
1272	263	Kallari (Ecuatoriana)	Ecuador	2008	Ecuador	Cacao Nacional W.F.	75.0	4.0	B,S,C,V	grassy, earthy, coffee	2.5	data from Kaggle
1273	245	Kallari (Ecuatoriana)	Ecuador	2008	Ecuador	Roberto	75.0	4.0	B,S,C,V	sweet, vanilla, coffee	2.75	data from Kaggle
1274	248	Kallari (Ecuatoriana)	Ecuador	2008	Ecuador	Diego 48hr/ W.F. blend prototype	85.0	4.0	B,S,C,V	creamy, nutty, bitter, flat	2.75	data from Kaggle
1275	241	Kallari (Ecuatoriana)	Ecuador	2008	Ecuador	Sisa 36hr/ W. F. blend prototype	70.0	4.0	B,S,C,V	creamy, mild marshmallow	3.0	data from Kaggle
1276	248	Kallari (Ecuatoriana)	Ecuador	2008	Ecuador	Diego 60hr/ W.F. blend prototype	85.0	4.0	B,S,C,V	spicy, mild bitter	3.0	data from Kaggle
1277	269	Kallari (Ecuatoriana)	Ecuador	2008	Ecuador	Cacao Nacional W.F.	85.0	4.0	B,S,C,V	fruity,floral,cooling sensation	3.0	data from Kaggle
1278	241	Kallari (Ecuatoriana)	Ecuador	2008	Ecuador	Sisa's Secret/ original micro	70.0	4.0	B,S,C,V	intense, mint, marshmallow	3.5	data from Kaggle
1279	404	Kaoka (Cemoi)	France	2009	Blend	Noir	70.0	\N	\N	mild bitter and chemical off	2.75	data from Kaggle
1280	423	Kaoka (Cemoi)	France	2009	Ecuador	Ecuador	80.0	\N	\N	spicy, floral, bitter	2.75	data from Kaggle
1281	2708	Kasama	Canada	2021	Philippines	Davao, Mindanao, batch 24	70.0	3.0	B,S,C	licorice, melon	3.25	data from Kaggle
1282	2708	Kasama	Canada	2021	Papua New Guinea	Karkar Island, Madong, batch 34	70.0	3.0	B,S,C	plum, molasses	3.5	data from Kaggle
1283	1133	Kerchner	U.S.A.	2013	Dominican Republic	La Red, Project Reserva, Guaconejo	70.0	3.0	B,S,C	fatty, dark berry, grassy	3.75	data from Kaggle
1284	431	Ki' Xocolatl	Mexico	2009	Mexico	Dark	72.0	5.0	B,S,C,V,L	sweet, vanilla domintates, nut	2.0	data from Kaggle
1285	2478	Kin + Pod	Canada	2020	Colombia	Tumaco, batch 113	70.0	3.0	B,S,C	poor finish, cocoa, grassy	3.25	data from Kaggle
1286	1251	Kiskadee	U.S.A.	2014	Dominican Republic	La Red, Guanconjeco	60.0	2.0	B,S	gritty, overly sweet, citrus	3.0	data from Kaggle
1287	1968	Krak	Amsterdam	2017	Belize	Belize	70.0	2.0	B,S	gritty, sour, berries	3.0	data from Kaggle
1288	1968	Krak	Amsterdam	2017	Vietnam	Vietnam	70.0	2.0	B,S	sticky, molasses, sour	3.0	data from Kaggle
1290	2064	Krak	Amsterdam	2018	Madagascar	Mava Sa Ferme D'ottange	70.0	2.0	B,S	roasty, nutty	3.0	data from Kaggle
1291	2068	Krak	Amsterdam	2018	Philippines	Kablon Farm	70.0	2.0	B,S	nuts, dried fruit, grassy	3.25	data from Kaggle
1292	2044	Krak	Amsterdam	2018	Mexico	Xoconusco, triple turned	70.0	2.0	B,S	intense, high acidity	3.75	data from Kaggle
1293	2286	Krak	Netherlands	2019	Colombia	H. Betulia B6	70.0	2.0	B,S	light color,	3.0	data from Kaggle
1294	2282	Krak	Amsterdam	2019	Papua New Guinea	Gazelle	70.0	2.0	B,S	astringent, smomkey cocoa	3.25	data from Kaggle
1295	1422	Kto	U.S.A.	2014	Peru	San Martin	72.0	2.0	B,S	intense, pungent, tangy	2.5	data from Kaggle
1296	1422	Kto	U.S.A.	2014	Venezuela	Ocumare	72.0	3.0	B,S,C	nutty, pungent, sour	2.75	data from Kaggle
1297	1422	Kto	U.S.A.	2014	Belize	Belize	72.0	3.0	B,S,C	nutty, sour milk	3.0	data from Kaggle
1298	1422	Kto	U.S.A.	2014	Madagascar	Sambirano Valley	72.0	3.0	B,S,C	strawberry, intense, sour	3.25	data from Kaggle
1299	1426	Kto	U.S.A.	2014	Belize	Belize	90.0	2.0	B,S	intense, spicy, pungent	3.25	data from Kaggle
1300	1426	Kto	U.S.A.	2014	Dominican Republic	Elvesia	72.0	3.0	B,S,C	spicy, molasses, earthy	3.25	data from Kaggle
1301	1426	Kto	U.S.A.	2014	Dominican Republic	ROIG	72.0	3.0	B,S,C	earthy, fatty, tea	3.25	data from Kaggle
1302	1852	K'ul	U.S.A.	2016	Peru	Maranon, Fortunato No. 4	70.0	4.0	B,S,C,L	astringent, unbalanced, off	2.75	data from Kaggle
1303	1840	K'ul	U.S.A.	2016	Haiti	Kafupbo, Petit Bourg, De Borgnes	70.0	4.0	B,S,C,L	spicy, vanilla, dairy	3.25	data from Kaggle
1304	1852	K'ul	U.S.A.	2016	Brazil	Bahia, Fazenda Camboa	70.0	4.0	B,S,C,L	creamy, mild flavors	3.75	data from Kaggle
1305	1852	K'ul	U.S.A.	2016	Ecuador	Los Rios, Hacienda Limon, Heirloom	70.0	4.0	B,S,C,L	oranges	3.75	data from Kaggle
1306	1359	Kyya	U.S.A.	2014	Uganda	Uganda	72.5	5.0	B,S,C,V,Sa	vanilla, earth, cardboard	2.5	data from Kaggle
1307	1363	Kyya	U.S.A.	2014	Ecuador	Ecuador	72.5	5.0	B,S,C,V,Sa	intense, bourbon, vanilla	2.5	data from Kaggle
1308	1359	Kyya	U.S.A.	2014	Dominican Republic	Hispaniola	72.5	5.0	B,S,C,V,Sa	vanilla, candy-like, sour milk	3.0	data from Kaggle
1309	1363	Kyya	U.S.A.	2014	Madagascar	Madagascar	72.5	5.0	B,S,C,V,Sa	mild vanilla and mild fruit	3.0	data from Kaggle
1310	451	L.A. Burdick (Felchlin)	U.S.A.	2009	Bolivia	Bolivian	68.0	5.0	B,S,C,V,L	rich, spice, cheese	3.0	data from Kaggle
1311	431	L.A. Burdick (Felchlin)	U.S.A.	2009	Madagascar	Madagascar	64.0	5.0	B,S,C,V,L	smooth, rich, lemon	3.5	data from Kaggle
1312	597	L.A. Burdick (Felchlin)	U.S.A.	2010	Venezuela	Venzuela	71.0	5.0	B,S,C,V,L	cocoa, nutty, acidic, burning	3.0	data from Kaggle
1313	576	L.A. Burdick (Felchlin)	U.S.A.	2010	Grenada	Grenada	75.0	5.0	B,S,C,V,L	creamy, cocoa, spice	3.25	data from Kaggle
1314	576	L.A. Burdick (Felchlin)	U.S.A.	2010	Dominican Republic	Dominican Republic	74.0	5.0	B,S,C,V,L	simple, rich hot cocoa	3.75	data from Kaggle
1315	682	L.A. Burdick (Felchlin)	U.S.A.	2011	Ecuador	Quito	74.0	5.0	B,S,C,V,L	spicy, roasty, coffee	3.75	data from Kaggle
1316	891	L.A. Burdick (Felchlin)	U.S.A.	2012	Peru	Peru	74.0	5.0	B,S,C,V,L	floral, soapy, earthy	3.25	data from Kaggle
1317	927	L.A. Burdick (Felchlin)	U.S.A.	2012	Venezuela	Chuao	68.0	5.0	B,S,C,V,L	berry, rich cocoa dominates	3.75	data from Kaggle
1318	891	L.A. Burdick (Felchlin)	U.S.A.	2012	Brazil	Brazil	70.0	5.0	B,S,C,V,L	creamy, woody, nutty	4.0	data from Kaggle
1319	2426	La Cascade du Chocolat	U.S.A.	2019	Fiji	Fiji, batch 51019	68.0	3.0	B,S,C	unrefined, sweet, basic cocoa	3.0	data from Kaggle
1320	1892	La Chocolaterie Nanairo	Japan	2016	Peru	Lumas, 2015 Harvest, Batch 6, brown sugar	70.0	\N	\N	molasses, cardboard, off note	2.25	data from Kaggle
1321	1892	La Chocolaterie Nanairo	Japan	2016	Peru	Lumas, 2015 Harvest, Batch 7	70.0	\N	\N	metallic, cardboard, fruit	2.5	data from Kaggle
1322	1892	La Chocolaterie Nanairo	Japan	2016	Belize	Belize, 2014 Harvest, Batch 9	70.0	\N	\N	nutty, fatty	3.0	data from Kaggle
1323	1892	La Chocolaterie Nanairo	Japan	2016	Peru	Tumbes, 2013 Harvest, Batch 8	70.0	\N	\N	grit, earthy, musty	3.0	data from Kaggle
1324	2138	La Chorena	U.S.A.	2018	Dominican Republic	Oko Caribe	70.0	2.0	B,S	anise, spicy, earthy	3.0	data from Kaggle
1325	2138	La Chorena	U.S.A.	2018	Peru	Maranon	75.0	2.0	B,S	earthy, molasses, dried fruit	3.0	data from Kaggle
1326	2138	La Chorena	U.S.A.	2018	Belize	Maya Mtn, Toledo	70.0	4.0	B,S,C,L	molasses, high acidity	3.25	data from Kaggle
1327	2138	La Chorena	U.S.A.	2018	Guatemala	Lachua, Cacao Verapaz	70.0	2.0	B,S	tart, molasses, grits	3.25	data from Kaggle
1328	2254	La Feverie (Hasnaa)	France	2018	Belize	Maya Mtn, 2017 harvest	70.0	2.0	B,S	fruit, cocoa, grape	3.5	data from Kaggle
1329	2254	La Feverie (Hasnaa)	France	2018	Guatemala	Asochivite, 2017 harvest	70.0	2.0	B,S	dry, melon, cocoa	3.5	data from Kaggle
1330	2358	La Feverie (Hasnaa)	France	2019	Peru	Piura Blanco, 2018 harvest	72.0	2.0	B,S	sandy, grapes	3.5	data from Kaggle
1331	230	La Maison du Chocolat (Valrhona)	France	2008	Blend	Cuana, 2008, Ven., Indonesia, Ecuad.	74.0	4.0	B,S,C,L	roasty, dark berry, rich	3.5	data from Kaggle
1332	439	La Maison du Chocolat (Valrhona)	France	2009	Blend	Kuruba	60.0	4.0	B,S,C,L	rich, sweet, cocoa, intense	3.0	data from Kaggle
1333	346	La Maison du Chocolat (Valrhona)	France	2009	Ghana	Akosombo	68.0	4.0	B,S,C,L	rich cocoa, burning sensation	3.25	data from Kaggle
1334	346	La Maison du Chocolat (Valrhona)	France	2009	Venezuela	Porcelana, Pariguan	69.0	4.0	B,S,C,L	nutty, grassy, rich cocoa	3.5	data from Kaggle
1335	445	La Maison du Chocolat (Valrhona)	France	2009	Blend	Orinoco	60.0	4.0	B,S,C,L	cocoa, caramel, sweet	3.75	data from Kaggle
1336	741	La Maison du Chocolat (Valrhona)	France	2011	Grenada	Grenada	68.0	4.0	B,S,C,L	rich, vegetal, banana, spice	3.5	data from Kaggle
1337	891	La Maison du Chocolat (Valrhona)	France	2012	Dominican Republic	Loma Sotavento	66.0	4.0	B,S,C,L	nutty, pear, sour milk	3.5	data from Kaggle
1338	1121	La Maison du Chocolat (Valrhona)	France	2013	Blend	Cuana, 2013, Africa, Carribean, C. Am.	74.0	4.0	B,S,C,L	brownie, cocoa, sour, sweet	2.75	data from Kaggle
1339	1145	La Maison du Chocolat (Valrhona)	France	2013	Tobago	Tobago	60.0	4.0	B,S,C,L	creamy, rich, dairy, nutty	3.25	data from Kaggle
1340	1189	La Maison du Chocolat (Valrhona)	France	2013	Ecuador	Acarigua, w/ nibs	56.0	4.0	B,S,C,L	sweet, nutty, cocoa	3.25	data from Kaggle
1341	721	La Oroquidea	Peru	2011	Peru	Peruvian Amazon	72.0	\N	\N	peanut butter, burnt rubber	2.5	data from Kaggle
1342	713	La Pepa de Oro	Ecuador	2011	Ecuador	Vinces	60.0	\N	\N	sweet, fudgey, tang	3.25	data from Kaggle
1343	2186	La Rifa	Mexico	2018	Mexico	Xoconusco, Chiapas, Coop CASFA	70.0	2.0	B,S	mild hammy, roasty, sour	3.0	data from Kaggle
1344	2182	La Rifa	Mexico	2018	Mexico	Almendra Blanca, Blanco Marfil, Jimenez Garcia	70.0	2.0	B,S	rich cocoa, mild fruit & nut	3.5	data from Kaggle
1345	2186	La Rifa	Mexico	2018	Mexico	Uranga, Chiapas, Jimenez Garcia farm	70.0	2.0	B,S	citrus,prononced orange	3.5	data from Kaggle
1346	1434	Laia aka Chat-Noir	France	2014	Cuba	Cuba	70.0	4.0	B,S,C,L	fatty, roasty, coffee, off note	2.75	data from Kaggle
1347	1438	Laia aka Chat-Noir	France	2014	Blend	Trinidad-Tobago	68.0	4.0	B,S,C,L	nutty, woody, leathery	2.75	data from Kaggle
1348	1590	Laia aka Chat-Noir	France	2015	Madagascar	Madagascar, Batch 59/100	75.0	4.0	B,S,C,L	roasty, sour, cardboard	2.75	data from Kaggle
1349	1590	Laia aka Chat-Noir	France	2015	Vietnam	Vietnam, Batch 50/100	75.0	4.0	B,S,C,L	gritty, roasty, waxy, off	2.75	data from Kaggle
1350	1590	Laia aka Chat-Noir	France	2015	Cuba	Cuba, Batch 59/100	75.0	4.0	B,S,C,L	slight burnt, astringent, fruit	3.0	data from Kaggle
1351	1594	Laia aka Chat-Noir	France	2015	Ivory Coast	Ivory Coast, Batch 56/100	75.0	4.0	B,S,C,L	roasty, nutty, rich cocoa	3.0	data from Kaggle
1352	1590	Laia aka Chat-Noir	France	2015	Peru	Peru, Batch 51/100	75.0	4.0	B,S,C,L	sandy, fatty, roasty, fruit	3.25	data from Kaggle
1353	1642	Laia aka Chat-Noir	France	2015	Brazil	Bahia, Batch 148	75.0	4.0	B,S,C,L	smokey, rich cocoa, spice	3.25	data from Kaggle
1354	1638	Laia aka Chat-Noir	France	2015	Sao Tome	Sao Tome, Batch 151	75.0	4.0	B,S,C,L	rich, roasty, nutty, smoke	3.5	data from Kaggle
1355	1642	Laia aka Chat-Noir	France	2015	Vietnam	Lam Dong, Batch 153	75.0	4.0	B,S,C,L	creamy, mild honey, floral	3.75	data from Kaggle
1356	927	Lajedo do Ouro	Brazil	2012	Brazil	Catongo	70.0	\N	\N	floral, caramel	3.5	data from Kaggle
1357	327	Lake Champlain (Callebaut)	U.S.A.	2009	Tanzania	Tanzania	75.0	\N	\N	dry, roasty, toffee	2.5	data from Kaggle
1358	833	L'Amourette	U.S.A.	2012	Venezuela	Carenero Superior	75.0	5.0	B,S,C,V,L	chalky, fatty, sweet	3.0	data from Kaggle
1359	833	L'Amourette	U.S.A.	2012	Venezuela	Rio Caribe	75.0	5.0	B,S,C,V,L	chalky, cocoa, tangy	3.0	data from Kaggle
1360	853	L'Amourette	U.S.A.	2012	Blend	Peru, Ecuador, Venezuela	72.0	5.0	B,S,C,V,L	fatty, nutty, woody	3.0	data from Kaggle
1361	1784	L'Amourette	U.S.A.	2016	Nicaragua	Rugoso	80.0	2.0	B,S	spicy, grassy, roasty	3.5	data from Kaggle
1362	2048	Land	U.K.	2018	Nicaragua	Nueva Guinea	71.0	3.0	B,S,C	simple, earthy, cocoa	3.0	data from Kaggle
1363	2048	Land	U.K.	2018	Honduras	San Pedro Sula	70.0	3.0	B,S,C	sandy, rich cocoa	3.25	data from Kaggle
1364	2048	Land	U.K.	2018	Nicaragua	Nicaliso, Bocay	73.0	3.0	B,S,C	complex, dairy, roasty	3.5	data from Kaggle
1365	1972	Landmark (Amano)	U.S.A.	2017	Bolivia	Tranquilidad, Itinez Province	74.0	3.0	B,S,C	well balanced, melon	3.75	data from Kaggle
1366	2266	Legast	Belgium	2019	Colombia	Chucuri, finca los lagos el Carmen	70.0	3.0	B,S,C	sandy, off, hammy	2.75	data from Kaggle
1367	2262	Legast	Belgium	2019	Costa Rica	Upala	70.0	3.0	B,S,C	base cocoa, mild ham, woody	3.25	data from Kaggle
1368	2266	Legast	Belgium	2019	Peru	Piura	70.0	3.0	B,S,C	sandy, light color, grape	3.5	data from Kaggle
1369	1371	Letterpress	U.S.A.	2014	Peru	Maranura	70.0	2.0	B,S	intense, sticky, cocoa	3.5	data from Kaggle
1370	1566	Letterpress	U.S.A.	2015	Costa Rica	San Andres	70.0	2.0	B,S	roasty, black pepper, woody	3.0	data from Kaggle
1371	1562	Letterpress	U.S.A.	2015	Bolivia	Beniamo	70.0	2.0	B,S	dried fruit, nutty, mushroom	3.25	data from Kaggle
1372	1566	Letterpress	U.S.A.	2015	Dominican Republic	La Red, Guaconejo	70.0	2.0	B,S	red fruit, brownie	3.25	data from Kaggle
1373	1562	Letterpress	U.S.A.	2015	Trinidad	San Juan Estate, Gran Couva	70.0	2.0	B,S	cocoa, spice, fruit	3.5	data from Kaggle
1374	1566	Letterpress	U.S.A.	2015	Tanzania	Kokoa Kamili	70.0	2.0	B,S	subtle, spicy, banana	3.5	data from Kaggle
1375	1728	Letterpress	U.S.A.	2016	Liberia	Liberia	70.0	2.0	B,S	floral, black licorice	3.25	data from Kaggle
1376	1952	Letterpress	U.S.A.	2017	Belize	Maya Mtn, Batch 18, Heirloom	70.0	2.0	B,S	smokey, mild berry	3.25	data from Kaggle
1377	1952	Letterpress	U.S.A.	2017	Honduras	La Masica, Batch 7, FHIA	70.0	2.0	B,S	strong raspberry, mocha	3.5	data from Kaggle
1378	1984	Letterpress	U.S.A.	2017	Peru	Ucayali	70.0	3.0	B,S,C	mild, licorice, coffee, cocoa	4.0	data from Kaggle
1379	2122	Letterpress	U.S.A.	2018	Ghana	Ashanti	70.0	3.0	B,S,C	brownie	3.75	data from Kaggle
1380	2338	Letterpress	U.S.A.	2019	Jamaica	Bachelor's Hall, batch 0001	70.0	3.0	B,S,C	woody, mocha, molasses	3.25	data from Kaggle
1381	2442	Letterpress	U.S.A.	2019	Bolivia	Tranquilidad, beniano	70.0	3.0	B,S,C	spoiled milk, sweet, molasses	3.25	data from Kaggle
1382	2562	Letterpress	U.S.A.	2021	Sao Tome & Principe	Satocao, limited ed., batch 2	70.0	3.0	B,S,C	buttery, sunflower, astringent	3.5	data from Kaggle
1383	2562	Letterpress	U.S.A.	2021	U.S.A.	Maui Kuia E., Hawaii, 2018-2019 h., batch 1	70.0	3.0	B,S,C	home baked banana nut bread	3.75	data from Kaggle
1384	1231	Levy	Finland	2014	Madagascar	Sambirano	71.0	3.0	B,S,C	sandy, citrus	3.5	data from Kaggle
1385	1856	Lilla	Finland	2016	Madagascar	Madagascar	70.0	2.0	B,S	sweet edge, bright fruit, off	3.0	data from Kaggle
1386	947	Lillie Belle	U.S.A.	2012	Blend	Purple Haze, Venezuela, Dom. Rep.	75.0	2.0	B,S	grits, roasted, nutty	2.75	data from Kaggle
1387	947	Lillie Belle	U.S.A.	2012	Dominican Republic	The Other One, Grand Cru	74.0	2.0	B,S	fatty, roasty, cocoa	3.0	data from Kaggle
1388	855	Lillie Belle	U.S.A.	2012	Peru	Perfect Illusion	65.0	2.0	B,S	creamy, strawberry, cocoa	3.5	data from Kaggle
1389	903	Lillie Belle	U.S.A.	2012	Bolivia	Bolivia, Wild Thing	68.0	2.0	B,S	fatty, nutty, melon like	3.5	data from Kaggle
1390	947	Lillie Belle	U.S.A.	2012	Bolivia	Wild Thing	68.0	2.0	B,S	fatty, grassy, cocoa	3.5	data from Kaggle
1391	903	Lillie Belle	U.S.A.	2012	Peru	La Selva	68.0	2.0	B,S	rich cocoa, spicy edge	3.75	data from Kaggle
1392	157	Lindt & Sprungli	Switzerland	2007	Blend	Excellence (US Version)	85.0	4.0	B,S,C,V	harsh burnt, mild cocoa, tang	3.0	data from Kaggle
1393	2538	Lirio	U.S.A.	2020	Sierra Leone	Gola Rainforest, batch 920	72.0	2.0	B,S	grassy, rubbery, chemical	2.5	data from Kaggle
1394	2538	Lirio	U.S.A.	2020	India	Anamalai, batch 970	72.0	2.0	B,S	basic cocoa, dirty/burnt edge	3.0	data from Kaggle
1395	2538	Lirio	U.S.A.	2020	Vietnam	Tien Giang, batch 970	72.0	2.0	B,S	spicy, sweet, cocoa	3.0	data from Kaggle
